Date,Open,High,Low,Close,Adj Close,Volume
2022-04-18,65.110001,65.889999,65.110001,65.519997,62.393883,1983100
2022-04-19,65.639999,65.959999,64.860001,65.489998,62.365314,2393500
2022-04-20,65.599998,66.900002,65.160004,66.620003,63.441414,3368200
2022-04-21,67.000000,67.199997,65.419998,65.500000,62.374840,2495400
2022-04-22,65.230003,65.360001,63.299999,63.369999,60.346466,2706000
2022-04-25,62.700001,62.799999,60.840000,62.400002,59.422749,3654200
2022-04-26,61.680000,62.310001,60.740002,60.770000,57.870522,2334400
2022-04-27,61.119999,61.610001,60.340000,60.820000,57.918137,3204500
2022-04-28,60.500000,60.500000,57.759998,59.259998,56.432560,4294300
2022-04-29,59.060001,59.189999,57.070000,57.279999,54.547035,5062700
2022-05-02,57.779999,58.189999,56.330002,57.299999,54.566078,3250500
2022-05-03,57.709999,58.779999,57.320000,57.919998,55.156498,2758800
2022-05-04,57.750000,59.779999,57.689999,59.680000,56.832527,2432400
2022-05-05,58.950001,59.310001,57.520000,58.029999,55.261253,2423300
2022-05-06,57.880001,58.490002,57.430000,58.230000,55.451702,3073900
2022-05-09,57.750000,58.160000,57.099998,57.560001,54.813683,3130100
2022-05-10,58.060001,58.840000,56.759998,57.340000,54.604168,2557200
2022-05-11,57.709999,58.340000,56.770000,56.880001,54.166122,2353500
2022-05-12,56.810001,56.990002,55.119999,56.110001,53.432858,2608500
2022-05-13,56.330002,56.700001,55.840000,56.279999,53.594746,3062000
2022-05-16,56.279999,56.520000,55.509998,56.189999,53.509045,2537500
2022-05-17,56.820000,57.500000,56.480000,57.240002,54.899761,1911000
2022-05-18,56.910000,56.970001,56.160000,56.320000,54.017376,2728000
2022-05-19,55.709999,56.549999,54.930000,55.599998,53.326809,2512800
2022-05-20,55.669998,55.959999,54.180000,55.090000,52.837666,4413400
2022-05-23,55.970001,56.980000,55.509998,56.529999,54.218781,2348100
2022-05-24,56.310001,57.189999,55.619999,57.080002,54.746304,2803500
2022-05-25,57.009998,58.240002,56.910000,57.799999,55.436867,4087600
2022-05-26,58.330002,59.389999,57.860001,59.119999,56.702896,2895500
2022-05-27,59.310001,60.480000,58.980000,60.410000,57.940159,3038100
2022-05-31,59.910000,60.959999,59.400002,60.570000,58.093613,8137000
2022-06-01,60.630001,60.840000,59.200001,59.810001,57.364689,2281300
2022-06-02,59.669998,59.889999,58.840000,59.689999,57.249592,2195700
2022-06-03,59.279999,59.549999,58.680000,58.820000,56.415161,2239100
2022-06-06,59.400002,59.730000,58.750000,59.160000,56.741264,1803100
2022-06-07,58.869999,59.680000,58.580002,59.630001,57.192043,2309300
2022-06-08,59.029999,59.439999,58.590000,58.720001,56.319252,1838100
2022-06-09,58.750000,58.750000,57.419998,57.430000,55.081989,1865100
2022-06-10,56.299999,56.509998,55.619999,55.630001,53.355583,2392000
2022-06-13,54.700001,54.849998,53.490002,53.740002,51.542862,3068300
2022-06-14,54.060001,54.570000,53.279999,53.709999,51.514084,2138700
2022-06-15,54.220001,54.869999,53.430000,54.230000,52.012821,2650800
2022-06-16,53.240002,53.250000,52.070000,53.009998,50.842697,3798200
2022-06-17,53.070000,53.650002,52.480000,53.049999,50.881065,5257700
2022-06-21,54.150002,54.410000,53.439999,54.180000,51.964867,2269000
2022-06-22,53.340000,54.240002,53.340000,53.959999,51.753864,2056900
2022-06-23,54.139999,54.480000,53.169998,53.650002,51.456539,1954800
2022-06-24,54.009998,55.930000,53.709999,55.790001,53.509045,3295600
2022-06-27,55.970001,56.029999,55.320000,55.889999,53.604954,1927500
2022-06-28,56.619999,57.189999,55.869999,55.900002,53.614548,2327900
2022-06-29,56.139999,56.360001,55.389999,55.459999,53.192532,1987200
2022-06-30,54.869999,55.959999,54.470001,55.330002,53.067852,2691300
2022-07-01,55.320000,56.310001,55.110001,56.240002,53.940647,2294200
2022-07-05,55.160000,55.520000,54.130001,55.520000,53.250084,2079200
2022-07-06,55.099998,56.200001,54.799999,55.939999,53.652905,2242900
2022-07-07,56.509998,56.959999,56.220001,56.349998,54.046150,2304900
2022-07-08,56.750000,56.799999,56.200001,56.250000,53.950237,1814200
2022-07-11,56.130001,56.669998,55.700001,56.040001,53.748825,2060500
2022-07-12,55.700001,56.900002,55.220001,55.740002,53.461090,1948300
