Date,Open,High,Low,Close,Adj Close,Volume
2022-04-18,130.309998,132.339996,130.309998,131.139999,124.836060,481300
2022-04-19,131.330002,133.979996,131.320007,133.820007,127.387222,558700
2022-04-20,135.330002,138.080002,135.330002,137.669998,131.052170,779200
2022-04-21,138.990005,141.110001,137.690002,138.130005,131.490036,994500
2022-04-22,137.880005,138.139999,133.449997,133.639999,127.215881,890500
2022-04-25,133.580002,134.419998,130.470001,134.160004,127.710884,790800
2022-04-26,132.880005,135.570007,132.729996,133.940002,127.501450,677500
2022-04-27,134.169998,136.070007,133.630005,133.929993,127.491943,696200
2022-04-28,134.000000,134.570007,130.369995,133.190002,126.787514,816100
2022-04-29,132.639999,134.179993,129.789993,130.050003,123.798462,1261500
2022-05-02,130.869995,132.589996,128.259995,130.490005,124.217316,744500
2022-05-03,130.899994,132.350006,129.850006,131.770004,125.435768,749100
2022-05-04,131.800003,135.369995,130.350006,135.179993,128.681854,779900
2022-05-05,133.729996,134.559998,128.809998,130.300003,124.036438,775100
2022-05-06,129.500000,131.649994,127.769997,130.789993,124.502876,747500
2022-05-09,129.199997,133.339996,128.949997,131.940002,125.597580,714200
2022-05-10,133.509995,133.929993,129.380005,130.949997,124.655182,823600
2022-05-11,130.910004,132.470001,129.100006,129.259995,123.046425,648100
2022-05-12,129.550003,132.759995,128.919998,132.699997,126.321068,832600
2022-05-13,133.570007,135.399994,132.809998,134.779999,128.301071,628000
2022-05-16,134.429993,136.929993,132.660004,136.270004,129.719467,627100
2022-05-17,137.000000,138.520004,136.509995,137.610001,130.995041,709000
2022-05-18,135.919998,135.919998,130.259995,131.479996,125.159714,912300
2022-05-19,130.179993,133.880005,129.940002,132.000000,125.654716,956600
2022-05-20,132.750000,132.750000,125.550003,128.539993,122.361038,999000
2022-05-23,129.440002,130.649994,127.959999,129.639999,123.408157,1055600
2022-05-24,129.259995,131.559998,127.930000,130.929993,124.636154,788600
2022-05-25,130.020004,133.309998,129.509995,133.169998,126.768494,1083500
2022-05-26,135.000000,136.509995,134.179993,136.039993,129.500488,635700
2022-05-27,136.759995,139.210007,136.410004,139.179993,132.489563,630800
2022-05-31,137.520004,138.240005,136.250000,136.729996,130.157333,1326900
2022-06-01,137.520004,137.809998,135.240005,135.820007,129.291092,621300
2022-06-02,135.350006,136.860001,134.190002,136.779999,131.068619,562900
2022-06-03,136.380005,137.110001,135.460007,135.949997,130.273285,494400
2022-06-06,136.770004,139.779999,135.740005,139.660004,133.828369,721100
2022-06-07,138.119995,140.889999,137.380005,140.809998,134.930344,660500
2022-06-08,140.169998,140.880005,139.300003,139.460007,133.636734,457900
2022-06-09,139.500000,142.000000,139.119995,139.589996,133.761276,809300
2022-06-10,137.220001,137.699997,135.860001,135.929993,130.254120,838000
2022-06-13,133.160004,133.710007,130.610001,131.610001,126.114502,919900
2022-06-14,132.220001,133.570007,131.039993,132.440002,126.909836,881900
2022-06-15,133.080002,133.839996,130.770004,132.419998,126.890686,772400
2022-06-16,130.130005,130.259995,127.709999,128.309998,122.952293,832300
2022-06-17,128.110001,129.389999,126.949997,127.220001,121.907806,1724900
2022-06-21,128.550003,131.039993,127.089996,130.809998,125.347923,818100
2022-06-22,129.750000,131.919998,129.250000,131.619995,126.124077,741000
2022-06-23,132.220001,133.399994,131.210007,133.289993,127.724365,627600
2022-06-24,134.470001,136.880005,133.600006,136.750000,131.039886,1195500
2022-06-27,137.220001,138.339996,136.259995,137.139999,131.413589,571300
2022-06-28,137.470001,138.779999,135.149994,135.449997,129.794159,649900
2022-06-29,135.809998,135.809998,133.059998,133.509995,127.935150,681800
2022-06-30,132.369995,134.360001,131.539993,133.000000,127.446472,845500
2022-07-01,132.589996,134.339996,131.279999,133.350006,127.781853,1008700
2022-07-05,131.889999,135.289993,131.449997,135.240005,129.592941,684700
2022-07-06,135.529999,136.410004,133.520004,135.300003,129.650436,842000
2022-07-07,136.000000,138.410004,136.000000,137.970001,132.208969,773800
2022-07-08,138.229996,138.520004,137.059998,137.139999,131.413589,567600
2022-07-11,136.750000,138.550003,136.419998,137.610001,131.863953,562400
2022-07-12,137.550003,139.309998,136.169998,136.949997,131.231522,754200
2022-07-13,136.190002,138.190002,135.470001,137.300003,131.566910,871000
2022-07-14,135.169998,137.009995,134.589996,136.690002,130.982391,638600
2022-07-15,138.190002,138.889999,137.139999,138.539993,132.755127,579000
2022-07-18,138.779999,139.570007,137.729996,138.130005,132.362274,830800
2022-07-19,139.639999,141.970001,138.940002,141.789993,135.869431,716600
2022-07-20,141.000000,142.649994,140.740005,142.520004,136.568954,610200
2022-07-21,142.000000,142.649994,140.619995,142.550003,136.597702,650500
2022-07-22,143.259995,145.259995,143.000000,144.490005,138.456711,1017100
2022-07-25,145.000000,145.300003,144.020004,144.529999,138.495026,737600
2022-07-26,143.029999,144.179993,141.899994,142.729996,136.770172,901700
2022-07-27,145.919998,146.449997,142.119995,146.369995,140.258179,1112400
2022-07-28,146.500000,150.240005,146.029999,149.610001,143.362900,1111900
2022-07-29,149.740005,153.649994,149.369995,152.869995,146.486755,2084700
2022-08-01,151.940002,154.130005,151.660004,152.929993,146.544250,960800
2022-08-02,152.929993,152.929993,150.220001,150.759995,144.464874,843800
2022-08-03,151.490005,152.000000,150.289993,151.029999,144.723602,728900
2022-08-04,150.850006,151.649994,149.830002,149.929993,143.669540,847600
2022-08-05,148.979996,151.259995,148.539993,150.979996,144.675690,684400
2022-08-08,152.000000,153.339996,151.509995,151.899994,145.557266,616400
2022-08-09,151.910004,152.979996,151.199997,152.070007,145.720200,925200
2022-08-10,153.899994,155.600006,153.889999,154.960007,148.489517,803700
2022-08-11,156.000000,157.539993,155.580002,156.610001,150.070602,1025000
2022-08-12,156.460007,158.100006,156.460007,158.100006,151.498413,552000
2022-08-15,157.399994,159.470001,157.020004,158.479996,151.862534,530400
2022-08-16,158.509995,160.250000,158.399994,159.149994,152.504532,662700
2022-08-17,158.309998,161.339996,157.589996,160.589996,153.884415,648400
2022-08-18,160.559998,161.449997,159.259995,159.970001,153.290314,610900
2022-08-19,159.429993,161.039993,158.759995,159.850006,153.175308,1757100
2022-08-22,158.389999,159.179993,155.529999,156.949997,150.396408,866000
2022-08-23,157.300003,158.759995,156.759995,157.740005,151.153427,641400
2022-08-24,156.949997,158.050003,155.809998,157.270004,150.703049,722800
2022-08-25,157.619995,159.899994,157.169998,159.720001,153.050751,694000
2022-08-26,160.059998,160.419998,156.350006,156.419998,149.888535,716400
2022-08-29,155.369995,157.830002,154.300003,157.149994,150.588058,717300
2022-08-30,157.279999,158.029999,155.679993,156.210007,149.687317,910600
2022-08-31,156.210007,157.179993,155.309998,156.009995,149.495636,937700
2022-09-01,154.710007,156.820007,154.380005,156.779999,151.100342,822500
2022-09-02,157.759995,159.720001,156.669998,157.250000,151.553329,1455400
2022-09-06,157.300003,158.149994,155.100006,157.389999,151.688248,1110200
2022-09-07,157.660004,162.380005,157.660004,161.949997,156.083038,1572500
2022-09-08,161.070007,162.070007,160.320007,161.940002,156.073425,1327000
2022-09-09,162.339996,163.500000,162.179993,162.800003,156.902267,971500
2022-09-12,163.509995,164.990005,162.600006,163.149994,157.239578,925200
2022-09-13,160.759995,161.919998,157.699997,157.940002,152.218323,1093000
2022-09-14,158.699997,158.929993,155.289993,156.289993,150.628098,898200
2022-09-15,156.600006,156.929993,153.660004,154.410004,148.816193,1002700
2022-09-16,153.270004,155.779999,152.679993,154.679993,149.076416,2068200
2022-09-19,154.160004,158.610001,154.160004,158.529999,152.786957,1037600
2022-09-20,157.070007,157.740005,155.149994,157.149994,151.456940,720200
2022-09-21,158.300003,160.259995,155.589996,155.600006,149.963104,675800
2022-09-22,155.839996,155.839996,153.619995,154.320007,148.729492,810400
2022-09-23,153.000000,153.460007,149.710007,151.039993,145.568283,920800
2022-09-26,151.000000,151.860001,148.770004,149.130005,143.727478,972000
2022-09-27,150.360001,151.259995,147.699997,148.639999,143.255234,744600
2022-09-28,149.649994,153.789993,148.759995,152.669998,147.139236,828100
2022-09-29,151.110001,151.160004,148.990005,149.699997,144.276840,861900
2022-09-30,150.009995,151.539993,148.339996,149.320007,143.910599,905000
2022-10-03,150.729996,154.100006,150.029999,152.910004,147.370560,804800
2022-10-04,154.649994,156.690002,154.440002,156.470001,150.801575,784200
2022-10-05,155.630005,158.539993,154.919998,157.509995,151.803909,771500
2022-10-06,157.509995,158.479996,156.360001,156.830002,151.148529,604400
2022-10-07,155.710007,155.710007,153.089996,153.869995,148.295776,679100
2022-10-10,154.740005,155.470001,153.309998,154.500000,148.902939,560700
2022-10-11,154.910004,157.940002,154.699997,156.779999,151.100342,1221600
2022-10-12,156.779999,157.270004,154.880005,154.919998,149.307709,653000
2022-10-13,152.729996,157.690002,151.639999,156.539993,150.869034,714000
2022-10-14,157.470001,157.970001,154.410004,154.490005,148.893326,907200
2022-10-17,156.039993,158.669998,155.869995,158.240005,152.507462,845600
2022-10-18,161.149994,162.350006,158.600006,160.630005,154.810883,854500
2022-10-19,159.979996,160.889999,157.850006,158.970001,153.211029,868300
2022-10-20,161.750000,161.750000,154.690002,157.869995,152.150864,1358900
2022-10-21,158.750000,162.360001,157.619995,162.350006,156.468582,998600
2022-10-24,163.580002,170.610001,163.580002,170.550003,164.371506,1331600
2022-10-25,169.940002,172.009995,168.130005,171.649994,165.431656,1441700
2022-10-26,172.399994,172.860001,169.309998,171.279999,165.075058,995000
2022-10-27,172.500000,175.199997,172.500000,174.979996,168.641037,1043300
2022-10-28,175.490005,179.639999,175.380005,178.860001,172.380478,864200
2022-10-31,177.940002,179.809998,176.899994,177.860001,171.416672,1841600
2022-11-01,178.419998,179.970001,176.460007,179.250000,172.756348,822500
2022-11-02,178.699997,179.070007,175.070007,175.070007,168.727768,1101900
2022-11-03,173.820007,177.800003,173.279999,177.050003,170.636017,802200
2022-11-04,179.039993,179.740005,176.029999,178.199997,171.744370,599600
2022-11-07,178.360001,180.160004,177.850006,180.020004,173.498444,680500
2022-11-08,180.649994,182.229996,178.690002,180.570007,174.028534,692800
2022-11-09,180.070007,181.350006,177.789993,178.380005,171.917847,978000
2022-11-10,182.710007,183.000000,180.320007,182.199997,175.599457,1092700
2022-11-11,182.570007,183.479996,177.229996,177.960007,171.513077,1163000
2022-11-14,177.770004,182.160004,177.410004,179.770004,173.257492,884600
2022-11-15,181.270004,182.089996,178.500000,181.429993,174.857346,921200
2022-11-16,178.320007,182.850006,177.160004,179.899994,173.382767,937400
2022-11-17,178.699997,179.500000,176.550003,179.399994,172.900879,883900
2022-11-18,181.300003,181.889999,179.020004,180.679993,174.134506,786000
2022-11-21,180.830002,183.740005,180.199997,182.289993,175.686203,621000
2022-11-22,183.559998,184.880005,182.639999,183.990005,177.324615,722300
2022-11-23,183.960007,185.000000,183.699997,183.919998,177.257156,575500
2022-11-25,184.520004,186.110001,183.970001,186.100006,179.358185,404400
2022-11-28,185.050003,185.490005,183.039993,183.229996,176.592117,828000
2022-11-29,182.940002,183.720001,180.220001,180.550003,174.009232,1212200
2022-11-30,180.039993,183.330002,178.639999,183.330002,176.688522,1679700
2022-12-01,183.119995,185.399994,182.470001,184.899994,179.075882,841900
2022-12-02,184.139999,187.729996,182.830002,187.279999,181.380920,864500
2022-12-05,185.649994,185.679993,183.199997,184.919998,179.095230,980800
2022-12-06,184.869995,186.500000,180.880005,182.660004,176.906448,951900
2022-12-07,182.399994,184.740005,181.929993,182.860001,177.100143,800000
2022-12-08,183.729996,186.300003,183.529999,185.630005,179.782883,971800
2022-12-09,184.550003,185.740005,181.940002,182.259995,176.519028,910400
2022-12-12,178.429993,182.020004,177.289993,182.020004,176.286621,1116900
2022-12-13,184.800003,184.800003,177.149994,178.050003,172.441650,1398200
2022-12-14,178.399994,180.960007,177.550003,179.080002,173.439209,851300
2022-12-15,177.929993,179.139999,176.940002,178.759995,173.129288,893800
2022-12-16,177.039993,178.080002,174.649994,176.809998,171.240692,1663600
2022-12-19,177.139999,177.839996,174.889999,175.869995,170.330322,604800
2022-12-20,176.110001,176.929993,175.190002,175.630005,170.097885,712100
2022-12-21,176.600006,178.580002,175.899994,177.960007,172.354492,494300
2022-12-22,176.729996,176.889999,173.449997,174.990005,169.478027,615600
2022-12-23,174.990005,176.589996,174.070007,176.570007,171.008270,385200
2022-12-27,177.300003,178.250000,176.610001,177.289993,171.705582,545400
2022-12-28,177.289993,178.360001,175.110001,175.190002,169.671738,428500
2022-12-29,175.699997,176.479996,174.929993,175.240005,169.720154,454700
2022-12-30,174.800003,174.800003,172.080002,173.509995,168.044632,680800
2023-01-03,173.179993,173.179993,168.919998,169.809998,164.461197,1924400
2023-01-04,169.710007,172.350006,169.529999,171.940002,166.524109,1133500
2023-01-05,171.580002,171.699997,167.399994,168.570007,163.260269,995700
2023-01-06,170.050003,171.339996,169.050003,170.839996,165.458755,1042300
2023-01-09,171.270004,173.039993,170.229996,170.410004,165.042297,874100
2023-01-10,170.550003,170.990005,168.089996,169.750000,164.403091,917800
2023-01-11,170.149994,171.210007,169.039993,169.160004,163.831696,1150100
2023-01-12,169.339996,169.669998,167.539993,168.949997,163.628311,1038800
2023-01-13,168.220001,170.100006,168.100006,169.559998,164.219086,1075000
2023-01-17,170.169998,170.660004,168.070007,168.539993,163.231201,798000
2023-01-18,169.029999,170.000000,165.889999,166.199997,160.964920,834700
2023-01-19,165.789993,165.789993,161.270004,161.369995,156.287033,1024400
2023-01-20,161.809998,162.050003,159.979996,161.740005,156.645401,1347700
2023-01-23,162.690002,163.929993,161.300003,162.699997,157.575150,768700
2023-01-24,163.100006,166.750000,162.050003,165.440002,160.228867,816200
2023-01-25,164.649994,166.630005,163.929993,166.470001,161.226395,653200
2023-01-26,167.000000,168.190002,166.369995,167.990005,162.698517,722900
2023-01-27,168.139999,168.139999,165.149994,165.940002,160.713104,832900
2023-01-30,165.880005,167.750000,165.839996,166.610001,161.362000,662000
2023-01-31,167.149994,167.830002,165.899994,167.820007,162.533875,938800
2023-02-01,167.169998,169.199997,165.729996,168.570007,163.260269,857800
2023-02-02,168.539993,170.919998,167.649994,170.750000,165.371597,1178300
2023-02-03,170.539993,170.899994,168.259995,168.289993,162.989090,847900
2023-02-06,168.080002,169.639999,167.119995,169.179993,163.851028,1443200
2023-02-07,168.669998,169.500000,166.380005,168.970001,163.647644,642500
2023-02-08,168.000000,170.490005,167.190002,169.460007,164.122223,975100
2023-02-09,170.350006,171.529999,168.619995,169.250000,163.918839,864700
