Date,Open,High,Low,Close,Adj Close,Volume
2023-04-17,65.099998,65.480003,64.209999,65.250000,65.250000,719700
2023-04-18,66.120003,66.485001,64.599998,65.120003,65.120003,1220900
2023-04-19,64.180000,64.389999,63.570000,63.980000,63.980000,1129000
2023-04-20,63.000000,64.306000,62.209999,62.700001,62.700001,1689400
2023-04-21,62.060001,62.400002,60.740002,61.880001,61.880001,1109800
2023-04-24,61.889999,62.080002,60.639999,60.980000,60.980000,1027700
2023-04-25,60.369999,60.369999,58.240002,58.470001,58.470001,1476400
2023-04-26,58.639999,59.410000,57.950001,58.250000,58.250000,1244200
2023-04-27,58.200001,58.305000,57.360001,58.009998,58.009998,1537100
2023-04-28,58.720001,59.599998,58.340000,58.799999,58.799999,1633400
2023-05-01,58.790001,59.380001,58.459999,59.180000,59.180000,1734300
2023-05-02,59.230000,59.959999,59.060001,59.389999,59.389999,1524000
2023-05-03,59.509998,60.209999,59.029999,59.430000,59.430000,1385900
2023-05-04,59.080002,59.450001,57.744999,58.220001,58.220001,2326900
2023-05-05,58.439999,59.830002,58.230000,59.410000,59.410000,1541900
2023-05-08,59.529999,59.799999,58.480000,59.799999,59.799999,1625100
2023-05-09,55.942001,56.750000,54.209999,54.230000,54.230000,5368800
2023-05-10,54.360001,55.650002,54.040001,54.500000,54.500000,2085000
2023-05-11,54.369999,54.840000,53.500000,53.980000,53.980000,1501900
2023-05-12,54.509998,54.880001,53.240002,53.720001,53.720001,1324300
2023-05-15,53.669998,55.025002,53.299999,54.779999,54.779999,992600
2023-05-16,54.450001,55.110001,53.785000,54.230000,54.230000,1021500
2023-05-17,54.590000,56.287998,54.215000,55.740002,55.740002,1272000
2023-05-18,56.400002,57.040001,55.820000,56.889999,56.889999,1168700
2023-05-19,57.200001,57.330002,56.294998,56.970001,56.970001,1050600
2023-05-22,56.970001,57.590000,56.630001,57.400002,57.400002,697800
2023-05-23,56.939999,57.759998,56.759998,57.520000,57.520000,1202400
2023-05-24,56.779999,56.794998,55.014999,55.509998,55.509998,1314100
2023-05-25,56.610001,56.910000,55.040001,56.410000,56.410000,2087900
2023-05-26,56.930000,60.520000,56.930000,60.049999,60.049999,2693300
2023-05-30,62.080002,62.255001,59.700001,60.689999,60.689999,1672400
2023-05-31,59.970001,60.169998,58.259998,58.330002,58.330002,1656300
2023-06-01,58.810001,59.564999,57.355999,59.349998,59.349998,1521000
2023-06-02,60.000000,60.540001,57.799999,59.169998,59.169998,1117500
2023-06-05,58.950001,58.950001,56.410000,56.630001,56.630001,1484900
2023-06-06,56.470001,57.560001,56.334999,57.400002,57.400002,1160300
2023-06-07,57.689999,60.285000,57.689999,59.200001,59.200001,1734100
2023-06-08,59.400002,59.875000,58.674999,59.400002,59.400002,730800
2023-06-09,59.810001,60.840000,59.000000,59.430000,59.430000,1154500
2023-06-12,60.299999,62.330002,60.130001,62.299999,62.299999,1756000
2023-06-13,63.139999,63.790001,62.759998,62.889999,62.889999,1371800
2023-06-14,62.709999,63.174999,61.195000,62.480000,62.480000,1248000
2023-06-15,61.849998,63.529999,61.849998,62.939999,62.939999,1116800
2023-06-16,63.720001,63.720001,61.779999,62.459999,62.459999,2642500
2023-06-20,62.689999,63.130001,60.880001,61.849998,61.849998,1048100
