Date,Open,High,Low,Close,Adj Close,Volume
2023-04-17,165.740005,166.240005,164.940002,165.669998,160.726898,8046400
2023-04-18,164.250000,164.690002,159.649994,161.009995,156.205963,14571500
2023-04-19,161.990005,162.679993,161.169998,162.529999,157.680603,6752000
2023-04-20,162.429993,163.820007,160.960007,163.580002,158.699265,9498800
2023-04-21,164.440002,164.970001,161.970001,162.690002,157.835831,7014200
2023-04-24,162.690002,163.809998,161.869995,163.679993,158.796280,5278900
2023-04-25,164.309998,165.350006,164.160004,165.179993,160.251526,6263100
2023-04-26,164.089996,164.389999,162.240005,162.619995,157.767899,5518200
2023-04-27,162.899994,163.410004,162.130005,163.000000,158.136581,5739700
2023-04-28,162.809998,163.759995,162.559998,163.699997,158.815674,6023400
2023-05-01,163.600006,164.300003,162.240005,163.600006,158.718689,4893400
2023-05-02,164.339996,165.479996,163.559998,165.029999,160.106018,7541700
2023-05-03,165.550003,166.179993,162.509995,162.869995,158.010452,5937200
2023-05-04,162.679993,162.899994,161.250000,162.130005,157.292542,5128000
2023-05-05,162.839996,163.130005,161.690002,162.679993,157.826111,5193700
2023-05-08,161.990005,162.570007,161.339996,162.309998,157.467163,4994900
2023-05-09,161.750000,162.130005,160.789993,161.050003,156.244766,5520500
2023-05-10,161.199997,161.970001,160.059998,161.649994,156.826843,6756600
2023-05-11,161.830002,162.190002,159.389999,160.990005,156.186554,5867600
2023-05-12,161.360001,161.559998,160.009995,160.779999,155.982819,3904200
2023-05-15,160.800003,161.029999,158.940002,159.550003,154.789505,5104500
2023-05-16,159.059998,160.250000,158.529999,159.339996,154.585785,5599200
2023-05-17,159.789993,160.059998,157.770004,158.990005,154.246231,6840700
2023-05-18,158.660004,158.929993,157.559998,158.479996,153.751434,5173000
2023-05-19,158.589996,159.929993,158.139999,158.910004,154.168625,6524000
2023-05-22,158.000000,159.139999,156.779999,156.869995,153.337738,5675900
2023-05-23,157.100006,158.270004,156.369995,156.809998,153.279099,5793000
2023-05-24,157.080002,157.139999,155.919998,156.660004,153.132477,5015100
2023-05-25,156.050003,156.289993,153.720001,154.410004,150.933151,6886100
2023-05-26,154.690002,155.279999,154.199997,154.350006,150.874496,6845400
2023-05-30,153.970001,155.380005,153.320007,154.369995,150.894028,5593100
2023-05-31,154.699997,155.690002,153.850006,155.059998,151.568512,11324600
2023-06-01,154.539993,155.039993,153.149994,154.539993,151.060196,7901300
2023-06-02,154.720001,157.309998,154.089996,156.970001,153.435501,7657200
2023-06-05,156.750000,158.639999,156.750000,158.320007,154.755096,6430500
2023-06-06,159.580002,159.610001,157.399994,158.179993,154.618240,5073600
2023-06-07,158.100006,158.800003,157.440002,158.520004,154.950607,6504300
2023-06-08,158.500000,160.419998,157.820007,160.259995,156.651398,5818400
2023-06-09,160.419998,160.729996,159.470001,160.009995,156.407043,6264400
2023-06-12,160.000000,160.250000,158.729996,159.899994,156.299500,6510600
2023-06-13,159.729996,160.839996,159.149994,160.740005,157.120605,6066800
2023-06-14,161.600006,162.080002,160.979996,161.559998,157.922134,6699100
2023-06-15,162.050003,163.910004,161.429993,163.729996,160.043289,7138300
2023-06-16,164.479996,164.990005,163.869995,164.229996,160.532013,13425100
2023-06-20,164.259995,165.309998,163.809998,164.130005,160.434280,7995800
2023-06-21,163.580002,164.919998,162.690002,163.880005,160.189911,7177500
2023-06-22,163.899994,165.720001,163.789993,165.619995,161.890717,5485900
2023-06-23,166.110001,166.270004,165.029999,165.479996,161.753860,9450700
2023-06-26,164.979996,164.979996,161.330002,163.630005,159.945526,6978800
2023-06-27,163.679993,163.880005,162.440002,163.289993,159.613190,4927500
2023-06-28,163.199997,163.199997,161.910004,162.960007,159.290634,6780400
2023-06-29,162.639999,164.320007,162.229996,164.100006,160.404953,4547500
2023-06-30,164.860001,165.940002,164.350006,165.520004,161.792969,7580000
2023-07-03,164.339996,164.389999,162.960007,163.350006,159.671829,4033700
2023-07-05,162.990005,163.919998,162.729996,162.809998,159.143982,7224600
2023-07-06,162.250000,162.369995,161.000000,161.600006,157.961258,6332500
2023-07-07,160.470001,161.039993,159.199997,159.250000,155.664154,7021700
2023-07-10,159.429993,160.300003,159.000000,159.509995,155.918289,5739200
2023-07-11,159.130005,160.300003,157.600006,158.630005,155.058121,6607000
2023-07-12,158.940002,158.940002,157.880005,158.080002,154.520508,6940400
2023-07-13,158.000000,159.130005,157.410004,158.809998,155.234070,6401700
2023-07-14,159.179993,160.229996,158.979996,159.869995,156.270187,5361700
2023-07-17,159.750000,159.869995,158.149994,159.070007,155.488205,5486800
2023-07-18,159.070007,160.889999,158.190002,159.059998,155.478439,6332500
2023-07-19,157.910004,160.410004,157.330002,158.740005,155.165649,7522600
2023-07-20,161.940002,169.139999,161.300003,168.380005,164.588577,21892900
2023-07-21,168.179993,170.820007,168.179993,170.190002,166.357819,12076500
2023-07-24,171.500000,173.820007,170.990005,171.080002,167.227798,15155400
2023-07-25,170.449997,172.679993,169.750000,172.389999,168.508270,13790100
2023-07-26,172.000000,173.850006,171.399994,172.720001,168.830856,14288200
2023-07-27,172.179993,174.289993,172.039993,173.690002,169.779007,12446400
2023-07-28,174.000000,175.360001,173.229996,174.479996,170.551224,14138800
2023-07-31,169.690002,170.220001,166.710007,167.529999,163.757706,22632700
2023-08-01,166.369995,169.089996,166.059998,168.889999,165.087097,15810300
2023-08-02,168.850006,171.240005,168.850006,169.910004,166.084122,14595600
2023-08-03,169.949997,171.320007,169.669998,170.639999,166.797699,17424800
