Date,Open,High,Low,Close,Adj Close,Volume
2019-04-16,105.980003,106.500000,105.650002,106.419998,93.916840,8136100
2019-04-17,106.269997,106.510002,105.349998,105.849998,94.073257,6778100
2019-04-18,106.019997,106.709999,105.830002,106.050003,94.250992,7248900
2019-04-22,106.129997,107.199997,105.739998,106.010002,94.215469,9057200
2019-04-23,104.010002,104.110001,102.129997,103.160004,91.682549,15979800
2019-04-24,103.320000,104.650002,102.790001,103.690002,92.153572,10094800
2019-04-25,103.099998,103.570000,102.589996,103.279999,91.789177,6085300
2019-04-26,103.949997,105.879997,103.910004,105.860001,94.082138,7747400
2019-04-29,105.570000,105.750000,104.720001,104.779999,93.122284,4787600
2019-04-30,104.860001,106.620003,104.660004,106.480003,94.633163,8251300
2019-05-01,106.150002,106.389999,104.809998,104.930000,93.255630,6733800
2019-05-02,105.199997,105.760002,105.050003,105.559998,93.815514,6270300
2019-05-03,105.989998,106.410004,105.580002,106.080002,94.277664,4793400
2019-05-06,105.120003,105.820000,105.040001,105.680000,93.922173,4890400
2019-05-07,105.029999,105.580002,104.099998,104.699997,93.051201,6021700
2019-05-08,104.989998,105.769997,104.160004,105.070000,93.380051,5392600
2019-05-09,104.669998,105.040001,103.779999,104.239998,92.642372,6901700
2019-05-10,103.980003,106.150002,103.919998,106.010002,94.215469,5815800
2019-05-13,105.139999,106.589996,104.849998,106.110001,94.304329,7575500
2019-05-14,105.769997,106.500000,105.570000,105.599998,93.851067,7004000
2019-05-15,105.610001,107.000000,105.500000,106.699997,94.828682,5535600
2019-05-16,106.739998,108.680000,106.589996,108.110001,96.081818,9284200
2019-05-17,107.269997,108.000000,107.260002,107.449997,95.495239,6370200
2019-05-20,107.440002,108.129997,107.139999,107.330002,95.388596,6565300
2019-05-21,107.470001,107.540001,106.290001,106.370003,94.535393,5226400
2019-05-22,106.089996,107.050003,105.940002,106.720001,94.846458,4889700
2019-05-23,106.680000,107.029999,105.889999,106.760002,94.882011,6175600
2019-05-24,107.150002,107.440002,106.540001,106.690002,94.819809,4372100
2019-05-28,106.699997,107.250000,104.419998,104.459999,92.837906,7615500
2019-05-29,103.959999,104.809998,103.699997,104.190002,92.597946,7137300
2019-05-30,104.370003,105.370003,104.370003,105.330002,93.611107,4729200
2019-05-31,104.889999,104.900002,102.410004,102.910004,91.460350,10282300
2019-06-03,103.150002,103.959999,102.400002,103.800003,92.251335,8532900
2019-06-04,104.010002,105.099998,103.849998,104.680000,93.033417,6906400
2019-06-05,105.239998,106.750000,104.889999,106.730003,94.855354,6481700
2019-06-06,106.849998,107.680000,106.330002,107.379997,95.433014,6681600
2019-06-07,107.739998,109.379997,107.739998,108.769997,96.668365,8063400
2019-06-10,108.320000,109.019997,107.459999,108.720001,96.623947,4767000
2019-06-11,108.940002,109.599998,108.870003,109.379997,97.210510,8074400
2019-06-12,109.599998,110.660004,109.580002,109.680000,97.477119,7687800
2019-06-13,109.980003,110.949997,109.860001,110.910004,98.570267,8611400
2019-06-14,110.970001,111.750000,110.650002,111.199997,98.828011,6438100
2019-06-17,111.160004,111.209999,110.239998,110.989998,98.641380,6020000
2019-06-18,111.449997,111.559998,109.430000,109.599998,97.406029,7731200
2019-06-19,109.500000,110.730003,109.260002,110.419998,98.134796,7028000
2019-06-20,110.779999,112.019997,110.500000,111.739998,99.307915,7044200
2019-06-21,111.620003,112.470001,111.019997,111.199997,98.828011,13799400
2019-06-24,111.820000,112.500000,111.400002,112.330002,99.832298,5518100
2019-06-25,112.110001,112.629997,111.309998,111.720001,99.290161,6805600
2019-06-26,111.389999,111.440002,109.660004,109.730003,97.521584,7170300
2019-06-27,109.919998,110.269997,109.290001,109.779999,97.566010,5613300
2019-06-28,111.860001,111.959999,109.019997,109.650002,97.450470,12152000
2019-07-01,109.919998,110.699997,109.610001,110.489998,98.197021,6775900
2019-07-02,110.610001,111.500000,110.290001,111.480003,99.076881,6578200
2019-07-03,111.959999,114.269997,111.839996,114.080002,101.387589,6223300
2019-07-05,112.970001,113.449997,112.230003,113.150002,100.561058,8694800
2019-07-08,113.339996,114.230003,113.300003,114.050003,101.360924,5317800
2019-07-09,113.900002,113.910004,112.320000,112.910004,100.347755,7537700
2019-07-10,113.459999,114.500000,113.400002,113.750000,101.094307,5600700
2019-07-11,113.660004,114.400002,113.440002,114.379997,101.654221,4625300
2019-07-12,114.070000,115.209999,114.070000,114.989998,102.196342,7058600
2019-07-15,115.070000,115.879997,114.790001,115.480003,102.631836,6240700
2019-07-16,115.720001,116.519997,115.449997,115.889999,102.996223,7644300
2019-07-17,115.730003,116.290001,115.730003,115.940002,103.040642,7861700
2019-07-18,114.930000,115.769997,114.790001,115.440002,103.260681,5828700
2019-07-19,115.500000,115.949997,115.010002,115.010002,102.876076,6547000
2019-07-22,115.040001,115.449997,114.580002,115.300003,103.135475,4018800
2019-07-23,115.709999,116.050003,113.839996,113.849998,101.838455,8194600
2019-07-24,113.849998,113.879997,112.279999,112.599998,100.720322,9635900
2019-07-25,111.480003,112.980003,111.379997,112.769997,100.872406,7809400
2019-07-26,113.209999,114.879997,112.879997,114.730003,102.625618,5559600
2019-07-29,114.730003,116.209999,114.620003,116.000000,103.761620,7768700
2019-07-30,119.820000,121.760002,118.800003,120.410004,107.706352,18788800
2019-07-31,119.660004,120.680000,117.070000,118.040001,105.586395,12641800
2019-08-01,118.559998,119.169998,116.730003,116.730003,104.414581,11308600
2019-08-02,116.510002,117.080002,115.690002,116.440002,104.155190,12266100
2019-08-05,116.089996,116.300003,112.830002,113.080002,101.149696,12974800
2019-08-06,113.650002,115.000000,113.180000,114.279999,102.223076,9490600
2019-08-07,113.750000,116.239998,112.680000,115.519997,103.332260,9507600
2019-08-08,115.519997,117.489998,115.339996,117.440002,105.049690,7416600
2019-08-09,117.620003,118.040001,115.849998,116.779999,104.459335,6939500
2019-08-12,116.779999,117.669998,115.589996,116.029999,103.788467,4996200
2019-08-13,116.510002,118.070000,116.339996,117.250000,104.879738,6722000
2019-08-14,116.459999,117.940002,115.660004,115.790001,103.573769,10148300
2019-08-15,116.800003,118.089996,116.440002,117.389999,105.004951,7758000
2019-08-16,118.059998,119.540001,117.599998,119.180000,106.606125,8302400
2019-08-19,119.970001,120.449997,119.110001,120.239998,107.554276,5867100
2019-08-20,120.050003,120.260002,118.790001,118.900002,106.355659,6744300
2019-08-21,119.269997,119.650002,118.680000,119.199997,106.624016,4037400
2019-08-22,119.080002,119.790001,118.699997,119.419998,106.820793,4558400
2019-08-23,119.139999,120.110001,116.430000,117.320000,104.942360,7336800
2019-08-26,117.750000,119.599998,117.220001,119.320000,106.731361,5661500
2019-08-27,119.989998,121.050003,119.779999,120.550003,107.831566,6996300
2019-08-28,120.459999,121.430000,119.629997,121.400002,108.591896,4600300
2019-08-29,121.790001,122.000000,120.320000,121.180000,108.395119,5011500
2019-08-30,121.959999,122.000000,119.510002,120.230003,107.545341,6007100
2019-09-03,119.790001,121.540001,119.629997,121.360001,108.556107,4959300
2019-09-04,121.849998,123.279999,121.459999,123.209999,110.210930,5586900
2019-09-05,123.239998,123.430000,122.180000,122.760002,109.808418,7491900
2019-09-06,123.000000,123.379997,122.540001,122.870003,109.906822,5306900
2019-09-09,122.709999,122.779999,121.779999,122.169998,109.280655,7662400
2019-09-10,121.029999,121.180000,119.580002,119.879997,107.232254,9582200
2019-09-11,119.860001,121.339996,119.360001,121.269997,108.475609,7565500
2019-09-12,122.650002,123.209999,121.620003,122.769997,109.817360,6194300
2019-09-13,121.820000,122.580002,121.500000,122.120003,109.235931,6777400
2019-09-16,121.809998,121.959999,119.019997,119.750000,107.115982,9626700
2019-09-17,119.629997,121.989998,119.440002,121.160004,108.377243,6377100
